Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1980","1980","kg CO2eq/kg product","1.1556","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1981","1981","kg CO2eq/kg product","1.1666","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1982","1982","kg CO2eq/kg product","1.1495","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1983","1983","kg CO2eq/kg product","1.1011","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1984","1984","kg CO2eq/kg product","1.0894","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1985","1985","kg CO2eq/kg product","1.0772","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1986","1986","kg CO2eq/kg product","1.0412","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1987","1987","kg CO2eq/kg product","1.0299","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1988","1988","kg CO2eq/kg product","1.0078","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1989","1989","kg CO2eq/kg product","0.9879","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1990","1990","kg CO2eq/kg product","0.9773","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1991","1991","kg CO2eq/kg product","1.0026","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1992","1992","kg CO2eq/kg product","0.9794","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1993","1993","kg CO2eq/kg product","0.9701","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1994","1994","kg CO2eq/kg product","0.9767","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1995","1995","kg CO2eq/kg product","0.9504","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1996","1996","kg CO2eq/kg product","0.9368","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1997","1997","kg CO2eq/kg product","0.9151","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1998","1998","kg CO2eq/kg product","0.873","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","1999","1999","kg CO2eq/kg product","0.8489","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2000","2000","kg CO2eq/kg product","0.8326","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2001","2001","kg CO2eq/kg product","0.8082","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2002","2002","kg CO2eq/kg product","0.7841","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2003","2003","kg CO2eq/kg product","0.7612","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2004","2004","kg CO2eq/kg product","0.7429","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2005","2005","kg CO2eq/kg product","0.7088","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2006","2006","kg CO2eq/kg product","0.6954","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2007","2007","kg CO2eq/kg product","0.6855","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2008","2008","kg CO2eq/kg product","0.6735","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2009","2009","kg CO2eq/kg product","0.6584","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2010","2010","kg CO2eq/kg product","0.6466","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2011","2011","kg CO2eq/kg product","0.6268","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2012","2012","kg CO2eq/kg product","0.6217","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2013","2013","kg CO2eq/kg product","0.6161","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2014","2014","kg CO2eq/kg product","0.5972","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2015","2015","kg CO2eq/kg product","0.5848","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2016","2016","kg CO2eq/kg product","0.5799","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","882","Milk, whole fresh cow","2017","2017","kg CO2eq/kg product","0.5661","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1970","1970","gigagrams","287779.4019","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1971","1971","gigagrams","287201.9118","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1972","1972","gigagrams","288945.0879","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1973","1973","gigagrams","294522.3994","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1974","1974","gigagrams","297082.7726","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1975","1975","gigagrams","297604.7409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1976","1976","gigagrams","296920.1251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1977","1977","gigagrams","297879.3593","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1978","1978","gigagrams","300470.0743","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1979","1979","gigagrams","301454.2243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1980","1980","gigagrams","301514.2366","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1981","1981","gigagrams","300952.1884","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1982","1982","gigagrams","302701.0947","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1983","1983","gigagrams","303213.4699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1984","1984","gigagrams","301550.3284","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1985","1985","gigagrams","296643.9702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1986","1986","gigagrams","291388.0017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1987","1987","gigagrams","284196.9359","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1988","1988","gigagrams","278083.698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1989","1989","gigagrams","275010.2819","A","Aggregate, may include official, semi-official, estimated or calculated data"
